from	to
D012221	5032
D012507	1535213
D004487	1298837
D001528	10432
D008228	25102
D008193	204144
D014552	2268500
D015658	142152
D012128	1490795
D013290	82122
D014860	7456
D002181	10184
D001196	1549138
D001172	7975
D006973	83818
D017180	1299924
D013290	23437
D014552	82128
D010146	91189
D006356	114979
D013617	49737
D017180	42686
D006973	53692
D001289	150816
D011552	7276
D013921	34376
D013174	28031
D003924	235743
D007868	21249
D002181	47464
D010051	40048
D005902	1546408
D003093	155323
D009203	253202
D008288	451796
D006402	203189
D003877	27199
D012221	19759
D006484	8164
D014552	10207
D012852	204144
D004487	5495
D015043	283562
D005902	142132
D005148	21245
D000437	26225
D013585	55062
D006689	11203
D002178	4778
D002178	6135
D001281	6918
D006333	35296
D006467	1989795
D009120	9073
D018805	643
D012628	221083
D000152	2059038
D008223	2561249
D001281	1202
D003234	81981
D018805	20481
D005148	21250
D001172	1256
D003924	1546030
D004487	3827
D006333	4108
D014552	203195
D004827	31914
D003874	2378841
D000172	68092
D012220	10849
D009404	4109
D000724	8984
D010510	10030
D000224	4452
D012852	1546020
D007938	11203
D014552	1450910
D001850	1545984
D012640	24812
D000789	235473
D001906	1722683
D001404	9074
D013290	91075
D015658	1102287
D017726	275891
D012559	142444
D014552	221176
D006069	235851
D004487	4603
D013313	32937
D000224	22694
D014069	1298839
D010032	20768
D011655	82118
D007868	10761
D012559	203207
D006526	1597381
D007938	3264
D014397	2378841
D010146	10391
D011470	236344
D002179	6932
D001171	9524
D014352	7994
D009203	1537050
D005764	9143
D013981	2598
D015658	1306284
D001932	34376
D012220	1225
D002179	32638
D010149	7804
D003110	153329
D014552	235552
D006973	2377031
D012516	142433
D011183	485608
D014581	236792
D012640	2604689
D011552	2190
D012282	4780
D010787	32786
D008288	50749
D002289	2197862
D003231	34372
D005902	8164
D002289	1148495
D018410	1040005
D011655	10106
D010033	2193
D003424	2639649
D019694	322248
D011928	235450
D007877	4058
D012640	1739745
D006356	1897
D006973	37840
D007868	103468
D001171	214555
D013272	19475
D010612	72611
D003928	203123
D008881	283792
D006069	4058
D003324	41127
D004381	236328
D002277	281876
D010149	82063
D010051	5552
D015663	1921069
D014552	25033
D010930	1545992
D015535	327361
D002295	1919503
D000544	10318
D004487	10772
D007680	1597876
D010032	1399
D002289	2570736
D012221	33283
D001991	228750
D010300	6375
D011618	8766
D003233	221094
D006333	203151
D012221	91065
D008288	58130
D011618	104728
D001906	1722706
D004827	8691
D009120	21949
D008223	2596770
D003047	732
D002289	337525
D012559	9639
D003881	8610
D001991	141440
D010033	2176
D003924	314685
D000152	221175
D020269	235355
D012373	3154
D006073	1191
D012221	10759
D011087	5880
D003874	3264
D017180	8787
D002289	1547545
D003424	2640402
D010033	19552
D012221	7213
D001991	2176
D005902	10824
D005148	10753
D015663	993449
D006940	235810
D010146	8113
D007006	31983
D006528	120608
D003324	2594
D009290	3287
D010300	1791686
D001249	1298840
D001991	19552
D016905	258332
D007868	4462
D002295	2123125
D001289	6901
D006561	6878
D013290	47835
D006606	1363043
D007246	386938
D014552	1297882
D020522	1442981
D006973	135056
D001249	6804
D013585	29917
D014397	3264
D011472	81981
D009128	59078
D000230	5542
D011552	1598641
D006973	1299927
D000196	267360
D015228	2685
D001172	6851
D003876	10761
D003928	135481
D006470	10528
D013585	10762
D009203	149
D010003	41493
D020176	1151
D002177	4451
D006973	73494
D008088	221058
D006973	259379
D010229	732
D014581	8745
D018805	2193
D010300	2019
D000152	4053
D009447	3100
D010033	831418
D013964	1098413
D003093	314812
D010911	221130
D001929	48933
D006470	221060
D014552	1545975
D006561	2108659
D002179	52172
D010051	39541
D001289	725
D003093	1927283
D015535	2640387
D017229	2197593
D005148	21249
D018410	2059269
D006484	57555
D006073	588003
D011656	7213
D010146	3393
D001157	158387
D012852	115552
D003924	51428
D007500	235486
D002544	1856273
D015179	2627648
D010033	281942
D004415	1311141
D003371	2653
D009120	388472
D010003	4845
D008228	234449
D003449	5882
D001850	203172
D012559	25190
D013290	229369
D000752	236302
D003093	268872
D018589	6915
D003424	10432
D000740	7244
D003093	34374
D018410	2059268
D013174	236594
D006934	1311287
D005764	40790
D003371	259262
D017681	5552
D011655	1599538
D006069	82126
D005756	1487143
D012640	1482501
D010391	10188
D009404	10759
D009101	2555
D006976	104463
D003093	48933
D009203	1856273
D007938	55062
D012208	24614
D011565	2418
D001289	5691
D015535	2103480
D010300	142426
D017116	57258
D003556	228476
D016889	40048
D005902	135313
D009203	221124
D004827	236875
D016868	203140
D013280	1487143
D006973	82070
D018410	20481
D001172	5521
D003047	28031
D001749	2268306
D006560	81944
D004487	55062
D008368	6069
D005901	91406
D006528	59744
D005764	267036
D054198	2121416
D014098	4186
D001249	62136
D007022	1999003
D001196	8984
D000152	31984
D020388	2641674
D014552	16728
D014069	253155
D003876	46307
D011655	103843
D003424	221134
D016905	42322
D011628	37859
D011928	135056
D004828	39998
D006973	325646
D005764	267035
D003324	40070
D015043	2541
D018805	203172
D000749	1300473
D003093	267476
D003093	5492
D008228	11202
D006484	314812
D001991	235855
D001196	67518
D003928	321064
D014010	6135
D006333	28004
D005148	103468
D020176	5175
D006561	11194
D006973	5487
D007680	2599041
D001714	160372
D006356	89858
D003865	353108
D002181	7597
D012512	24614
D010229	28031
D009771	4493
D014552	220087
D013290	1539239
D001714	1101333
D014552	3925
D001919	314610
D006069	2189
D001850	20473
D011618	1373
D006973	10600
D009404	268872
D006973	20192
D003874	55062
D006229	30145
D014328	24614
D013290	2186
D014552	235762
D012221	22694
D009404	34374
D003093	8640
D010051	1299922
D008103	4108
D009765	8152
D013585	34372
D001991	28872
D001171	2640849
D011565	1299898
D005764	1601995
D014581	1362
D013274	5657
D011655	75961
D008228	70223
D001991	1591923
D010146	82242
D015663	115264
D010146	267171
D018410	1545984
D007006	4100
D001714	28815
D010033	1299904
D014397	55062
D003928	1998
D002280	59943
D014069	21212
D007877	24346
D010003	140587
D003324	104485
D014927	318
D006069	24346
D006689	66925
D001991	1809634
D003877	4458
D002177	121243
D010051	266573
D012559	2598
D003371	597355
D001289	30125
D011655	40028
D013290	215948
D004415	1897
D015464	5650
D006973	142424
D004828	1101333
D011928	7895
D003231	34633
D000152	6980
D009765	297716
D014552	7623
D003877	41277
D003928	1600711
D010146	2045371
D014552	7454
D002289	477320
D003928	54552
D004823	7623
D014010	236558
D012221	236792
D006069	1299048
D007938	29917
D018410	139462
D010146	203184
D006947	253182
D031901	3478
D015464	10485
D002292	10432
D013617	6918
D006484	5492
D006976	1442132
D006073	2683
D003876	203179
D017180	49737
D001714	6852
D006229	3255
D007022	6805
D019966	203174
D013921	78484
D006973	35296
D011183	67031
D014141	3640
D006484	1399
D019694	1546027
D013617	1202
D001991	221054
D014069	18631
D020388	2389840
D000152	9907
D013921	5879
D016905	236084
D006333	1649480
D020803	81944
D006976	8814
D006973	4108
D001991	10395
D012559	679314
D006976	221161
D009404	8640
D002292	714438
D006973	235758
D006069	81981
D008088	203115
D007006	214549
D001249	236216
D001749	2555
D001991	1445143
D004827	28439
D003556	7623
D003924	221108
D013736	11198
D006526	1484911
D010300	236380
D003324	3292
D015228	1297766
D006470	1592899
D008193	20493
D005764	253191
D010146	31448
D009220	7715
D003233	236961
D000196	7983
D007680	11199
D008088	81953
D014552	1546000
D003233	658552
D003555	7975
D000236	142426
D015212	1367172
D006333	9895
D001929	2378841
D065631	29528
D018410	221071
D010510	2361
D003371	221107
D001991	236873
D005148	1514
D018273	3098
D015812	6826
D003874	29917
D003924	400008
D009182	5879
D014552	2180
D012878	5879
D003876	203189
D000740	77754
D012282	2348
D008088	133008
D014552	1926505
D006934	1546406
D007877	82122
D012852	235810
D003874	10762
D015043	1792108
D014552	1272
D012221	8745
D001932	5879
D012883	72258
D001171	2619155
D013736	3002
D001282	3443
D006934	3265
D006356	47618
D010149	3423
D009203	202693
D010930	81993
D014397	29917
D014581	10825
D003371	5489
D006816	8331
D054198	1546028
D003320	7623
D014397	10762
D006528	2619312
D001919	689
D014552	1299782
D013224	1363043
D001991	27723
D011655	9877
D018410	203172
D001906	1722707
D003093	2378841
D004381	6581
D002292	120608
D012148	262150
D006333	8787
D003093	2640402
D014860	5882
D001991	2105975
D012559	860647
D007868	27199
D002289	153329
D014123	235855
D004827	4136
D016881	7268
D003556	1926505
D003093	18747
D000799	22697
D004381	267360
D000855	236279
D010229	236594
D012120	8792
D009101	2536430
D009765	221140
D012120	58275
D000230	12488
D006973	149
D010146	20974
D000152	81982
D006229	41277
D001145	142145
D012516	466523
D013290	1927663
D015658	2475076
D010146	203130
D006973	3409
D003093	1790539
D009203	67109
D011928	158387
D009203	7226
D007938	34372
D006973	236374
D020269	1947247
D009101	5882
D015043	1294569
D001172	10237
D009101	253453
D020795	81997
D017180	4441
D011183	114194
D006402	62136
D054990	1592736
D006470	99
D011183	67109
D014552	133008
D001172	2196092
D012852	141440
D004487	34372
D001929	3264
D003093	235486
D004938	2555
D011565	236077
D005148	235483
D012282	20768
D010930	6979
D000789	82137
D015673	39786
D010146	10898
D003876	42316
D001249	8638
D004415	89858
D013224	5095
D002289	1535457
D018805	1596450
D003424	2103476
D003233	8640
D018783	8013
D004487	1808
D001714	6646
D012852	19552
D000740	31494
D019586	1862866
D000152	35382
D006976	342691
D006934	6995
D018805	9898
D000038	203141
D000544	39626
D006973	221124
D003371	1545976
D020388	1810569
D004827	82806
D004487	59743
D012883	39937
D008288	60212
D009120	1426899
D003231	34376
D018410	20473
D009230	1372638
D003093	3264
D006333	203160
D009101	733003
D001172	1358492
D014552	48305
D001171	2103477
D002292	5880
D007177	3154
D008288	5521
D006470	1426166
D011087	2587059
D006561	N0000180291
D006973	49276
D014435	235851
D011655	1598
D012221	1362
D003874	34372
D013290	1298839
D000724	430
D009765	142425
D012221	108118
D003093	235483
D007868	153374
D007022	2256931
D006973	29275
D001249	435
D012628	203220
D001289	39786
D016905	626
D008223	203129
D009404	1545988
D001850	2184135
D018805	82047
D010149	7238
D010673	71512
D003110	227227
D007022	91167
D011618	8704
D015464	1546005
D014397	34372
D008595	4124
D012640	1310578
D005764	4278
D013290	25033
D000544	1427235
D012220	7247
D019586	10493
D012120	31479
D012559	203165
D013290	20767
D001249	4333
D014010	10637
D003865	683693
D009203	314592
D010146	20880
D014555	221163
D013290	203141
D004381	29151
D009101	2619425
D010146	36108
D006470	2045125
D010146	160372
D011618	2002
D003231	7812
D001172	142442
D006976	75207
D014581	20610
D009771	2607741
D006333	3829
D014594	4179
D001850	82126
D011618	8705
D003924	621590
D009404	4603
D006974	1926479
D009447	24614
D003457	66912
D012507	62136
D003928	227278
D000152	253186
D011628	1298838
D013967	10582
D012628	1517
D001172	2266523
D012221	275635
D003928	18867
D001850	2540
D013617	91167
D012559	784649
D009798	1862866
D006333	2409
D008288	847728
D003233	39684
D017229	1549138
D004938	6851
D013290	83682
D043183	2199674
D000752	5514
D006069	8698
D009220	59078
D015658	53654
D013290	82048
D012778	1364468
D015473	1111
D013971	40144
D004696	9900
D011628	10382
D009120	6845
D006973	33910
D014397	35617
D001281	736680
D012220	106101
D010051	12574
D013290	228476
D011628	204193
D019694	141400
D003865	4493
D003865	51272
D006484	235483
D008105	7975
D001068	1311626
D006973	91239
D006333	1546004
D000544	402899
D006467	1741397
D005148	4461
D003093	314809
D005764	6915
D019955	42351
D006934	22690
D005764	18789
D009404	10772
D013920	5882
D007877	9384
D007246	42375
D002292	6691
D012559	26420
D000562	10612
D016055	7315
D014552	3007
D011618	217483
D004415	47618
D002178	4450
D014123	10180
D010051	3639
D013226	6470
D000544	2370134
D001282	221124
D014581	91063
D009290	221088
D001281	203135
D020269	29421
D010032	20769
D006333	49737
D000086382	2606074
D008269	2602351
D001850	2189
D001249	6902
D006973	39990
D006470	2264108
D002178	101299
D009771	2556
D012883	58939
D006973	283819
D010033	1001
D010787	35406
D014552	7276
D002761	1798288
D054198	69634
D002179	732
D012221	10825
D003093	55062
D003093	1256
D008088	733
D004487	10763
D006526	N0000191493
D012221	9009
D011565	215664
D017180	6918
D014552	81993
D019694	1721603
D004775	42634
D011655	8410
D010300	9639
D018805	1870193
D004381	91251
D018273	10114
D001991	360375
D013345	10691
D000799	2578
D013617	142146
D015663	32915
D015863	10869
D018410	190376
D005901	167
D015270	55672
D006940	82054
D001172	9524
D013736	287734
D010033	267360
D003234	819911
D007680	6466
D014552	407888
D006689	8702
D001750	1047802
D000544	1046243
D006934	268872
D004775	3251
D013290	4056
D010146	203179
D007877	9478
D011655	78484
D015228	141625
D006934	34374
D014069	20489
D002181	19884
D006973	1520
D005148	153374
D006689	11199
D001991	203212
D012221	266959
D001919	203180
D003234	228476
D019190	11645
D012852	221054
D000544	4637
D018410	3640
D010149	4171
D006934	48933
D001281	82118
D001991	221177
D014552	42562
D017681	5879
D013585	203189
D017086	214837
D012221	314786
D016868	2184
D001249	18751
D013290	253155
D005356	187832
D018410	2191
D015179	5882
D003424	2103479
D013224	235482
D001850	1545986
D006484	314809
D014581	350466
D001172	314293
D009182	24614
D010300	8353
D001172	203123
D011349	52582
D001850	10627
D013290	235762
D012628	10223
D015043	236486
D029424	2102775
D012208	3098
D001714	2598
D004415	236279
D000196	203195
D001906	1722696
D009447	142433
D006976	1927409
D000799	91066
D010437	8761
D001289	81952
D006333	91236
D008595	4103
D012893	2197878
D007006	340705
D001932	6964
D006069	4780
D015451	10996
D010146	857492
D009404	55062
D007022	7508
D002544	9877
D000544	220892
D002292	1000112
D010146	10805
D006973	39879
D007680	253337
D013274	1535922
D010003	2473
D001145	142138
D006973	8787
D014552	2178
D008595	236859
D003929	72625
D010612	2177
D004415	19478
D017681	282388
D003555	3435
D006973	7226
D014842	221060
D012559	104592
D004374	1294612
D000312	103468
D009120	2101
D013736	6995
D001249	221151
D014141	10208
D001321	2605948
D012559	235739
D012878	1242987
D001991	1999763
D016905	42580
D006974	38680
D011618	91133
D006526	N0000191256
D013224	27197
D006689	39541
D009220	2410
D013290	21212
D000740	2262544
D010033	48203
D006973	22033
D015658	2380374
D006934	8640
D001714	679314
D006333	19484
D000152	81993
